name,lat,lon,obs_cnt,temp_avg,temp_var,temp_cnt,temp_max,temp_min,temp_1,temp_5,temp_10,temp_20,temp_50,temp_80,temp_90,temp_95,temp_99,dni_avg,dni_var,dni_cnt,dni_max,dni_min
78089,33.45,-116.74,17520,13.2481753568656,71.2255991970572,16743,36.3,0,-3.6,0.3,2.35,4.9,11.1,20.3,25.7,29.5,33.7,313.783904109589,163474.792845518,17520,1078,0
78090,33.45,-116.7,17520,12.7197245479918,69.8756894332535,16482,35.5,0,-4.3,-0.5,1.55,4.1,10.3,19.6,25,28.8,33,316.611872146119,165564.774971759,17520,1079,0
78091,33.45,-116.66,17520,13.488925451717,72.9433674445695,16714,36.5,0,-3.5,0.2,2.3,4.9,11.3,20.8,26.1,29.8,33.9299999999999,319.043892694064,165102.73413132,17520,1077,0
78092,33.45,-116.62,17520,14.3481455232695,75.1947346151697,16932,37.6,0,-2.6,1.1,3.3,5.9,12.4,21.9,27.2,30.95,35,315.544292237443,159844.689059267,17520,1069,0
78093,33.45,-116.58,17520,15.2747325343467,78.4500362138301,17105,38.7,0,-1.63,1.9,4.1,6.8,13.5,23.1,28.4,32.1,36.1,319.399315068493,159047.659591993,17520,1064,0
78094,33.45,-116.54,17520,16.6747227997229,82.8284970354865,17316,40.4,0,-0.3,3.2,5.5,8.2,15.1,24.9,30.1,33.9,37.8,318.505479452055,154875.18154426,17520,1053,0
78095,33.45,-116.5,17520,15.9700145645209,83.7535502503113,17165,39.7,0,-1.4,2.1,4.4,7.2,14.3,24.2,29.4,33.2,37.1,320.252739726027,156319.919908032,17520,1053,0
78096,33.45,-116.46,17520,16.1355776003757,89.474120717136,17036,40.3,0,-2.2,1.4,3.8,6.7,14.4,24.5,29.9,33.65,37.6,321.685559360731,157816.151192778,17520,1056,0
78097,33.45,-116.42,17520,15.7174819376998,88.8288527883899,16886,39.8,0,-2.8,0.7,3.1,6.1,13.85,24,29.5,33.1,37.1,323.917979452055,157550.324284302,17520,1052,0
78098,33.45,-116.38,17520,17.2217696955612,94.2065837484787,17212,41.7,0,-1.23,2.3,4.8,7.7,15.7,25.9,31.5,35.1,39,327.274200913242,158002.477124217,17520,1050,0
78099,33.45,-116.34,17520,16.1859575721863,92.0280395833249,16970,40.4,0,-2.6,1,3.5,6.4,14.4,24.6,30.3,33.8,37.8,332.307648401826,161074.354116998,17520,1054,0
78100,33.45,-116.3,17520,14.2512719544972,84.4104432813928,15999,37.6,0,-5.5,-1.9,0.5,3.5,11.6,21.8,27.5,31,35,332.497659817352,164152.147605716,17520,1064,0
78101,33.45,-116.26,17520,15.3846543612016,89.2173358309408,16578,39.3,0,-3.9,-0.3,2.2,5.2,13.3,23.5,29.1,32.7,36.7,337.360102739726,165660.956510761,17520,1062,0
78102,33.45,-116.22,17520,18.8912673790647,98.4593951532098,17406,43.6,0,0.470000000000002,4,6.5,9.5,17.6,27.8,33.5,37,41,329.684417808219,158553.040707032,17520,1050,0
78103,33.45,-116.18,17520,19.8846914851032,99.7321029343794,17487,44.7,0,1.5,5.1,7.6,10.6,18.7,28.9,34.6,38.1,42.1,312.807363013699,145793.599683236,17520,1015,0
78104,33.45,-116.14,17520,23.2519805936073,100.163885568435,17520,48.1,1.8,5,8.6,11,14,22.1,32.3,38,41.5,45.4,301.994178082192,138704.48652355,17520,999,0
78105,33.45,-116.1,17520,23.6671860730593,100.022586065039,17520,48.5,2.2,5.47,9,11.4,14.4,22.6,32.7,38.3,41.9,45.8,295.383561643836,135385.80070013,17520,996,0
78106,33.45,-116.06,17520,23.7594977168951,99.9588914652617,17520,48.6,2.4,5.57,9.1,11.5,14.5,22.7,32.8,38.4,42,45.9,290.199315068493,132360.366230485,17520,996,0
78107,33.45,-116.02,17520,23.8436529680366,99.286456659059,17520,48.6,2.5,5.7,9.2,11.5,14.6,22.8,32.9,38.4,41.9,45.9,290.747945205479,132190.722810993,17520,997,0
78108,33.45,-115.98,17520,23.8522203196348,99.2268961487288,17520,48.5,2.6,5.7,9.2,11.5,14.6,22.8,32.9,38.4,41.8,45.9,290.517066210046,132667.006501348,17520,1000,0
78109,33.45,-115.94,17520,23.8884360730593,99.2239623921685,17520,48.5,2.7,5.7,9.3,11.5,14.55,22.9,33,38.3,41.8,45.8,296.611872146119,134888.459314486,17520,1002,0
78110,33.45,-115.9,17520,23.9035445205479,99.2818020369473,17520,48.4,2.7,5.7,9.3,11.5,14.5,22.9,33,38.3,41.8,45.8,297.755593607306,135094.641101202,17520,1004,0
78111,33.45,-115.86,17520,23.7152853881278,99.6064756306327,17520,48.1,2.6,5.5,9,11.2,14.3,22.8,32.9,38,41.5,45.5,300.909474885845,135647.637903253,17520,1006,0
78112,33.45,-115.82,17520,23.8732305936074,100.888442556559,17520,48.1,2.3,5.5,9,11.15,14.3,23.1,33.2,38.2,41.5,45.5299999999999,314.501484018265,142502.782462569,17520,1008,0
78113,33.45,-115.78,17520,23.7992636986302,100.916394800028,17520,48,2.1,5.4,8.9,11.1,14.2,23,33.2,38.1,41.4,45.4,314.250742009132,142781.872680533,17520,1009,0
78114,33.45,-115.74,17520,23.4404908675799,100.962651736888,17520,47.6,1.6,5.1,8.6,10.6,13.9,22.7,32.85,37.7,41,45,316.825285388128,144163.787099634,17520,1011,0
78115,33.45,-115.7,17520,23.2841267123287,100.968064138291,17520,47.4,1.3,4.9,8.4,10.5,13.7,22.5,32.7,37.5,40.8,44.8,318.709646118721,145676.871166717,17520,1014,0
78116,33.45,-115.66,17520,19.9897046171495,99.3595905689331,17435,43.9,0,1.5,5,7,10.3,19.1,29.3,34.1,37.4,41.4,328.250171232877,153265.109795033,17520,1029,0
78117,33.45,-115.62,17520,19.1103105232892,98.6217057520957,17390,43,0,0.6,4.1,6.1,9.4,18.2,28.4,33.2,36.5,40.5,332.590810502283,156326.369171807,17520,1038,0
78118,33.45,-115.58,17520,18.9744778781429,98.5743842570075,17381,42.9,0,0.4,3.9,6,9.2,18.1,28.2,33.05,36.3,40.3299999999999,335.443436073059,158574.620351889,17520,1041,0
78119,33.45,-115.54,17520,19.1835144615031,98.874492443708,17391,43.1,0,0.6,4.1,6.2,9.4,18.3,28.4,33.3,36.6,40.6,334.112214611872,157812.001106589,17520,1041,0
78120,33.45,-115.5,17520,19.5438860490495,99.6458998661637,17411,43.6,0,0.9,4.4,6.5,9.8,18.6,28.8,33.7,37,41,333.743436073059,157123.71366773,17520,1040,0
78121,33.45,-115.46,17520,19.4888761204321,99.9817242094411,17404,43.6,0,0.8,4.3,6.4,9.7,18.6,28.8,33.7,37,41,331.720091324201,156079.775633745,17520,1038,0
78122,33.45,-115.42,17520,19.6141010913267,100.347334607506,17410,43.8,0,0.9,4.4,6.6,9.8,18.7,28.9,33.8,37.15,41.2,332.195890410959,156187.104384039,17520,1038,0
78123,33.45,-115.38,17520,19.0243333525313,100.377973111311,17363,43.3,0,0.2,3.7,5.9,9.2,18.1,28.3,33.2,36.6,40.7,332.388413242009,156632.119632879,17520,1039,0
78124,33.45,-115.34,17520,18.8552268926945,100.46656462243,17343,43.2,0,-0.1,3.5,5.7,9,17.9,28.1,33.1,36.5,40.5,332.641666666667,157485.910747364,17520,1041,0
78125,33.45,-115.3,17520,19.2628550031684,102.009092574373,17359,43.8,0,0.1,3.8,6,9.3,18.3,28.5,33.6,37,41.1,332.072317351598,156626.704570668,17520,1038,0
78126,33.45,-115.26,17520,19.3809929731598,102.511287810675,17362,44,0,0.2,3.9,6.1,9.5,18.4,28.7,33.7,37.2,41.2,329.394406392694,155004.532830194,17520,1033,0
78434,33.49,-116.74,17520,13.9304738803762,72.4852474798352,16903,37.2,0,-2.8,1.1,3.1,5.7,11.9,21.2,26.5,30.3,34.6,310.640582191781,161036.519421542,17520,1075,0
78435,33.49,-116.7,17520,13.90030796565,72.6114758587203,16885,37.1,0,-2.9,1,3,5.6,11.8,21.1,26.5,30.3,34.5,314.210159817352,163074.779849961,17520,1075,0
78436,33.49,-116.66,17520,14.5645734109484,74.8708482582686,17007,37.8,0,-2.2,1.5,3.6,6.2,12.7,22,27.4,31.1,35.3,313.934874429224,162032.889587986,17520,1073,0
78437,33.49,-116.62,17520,14.7638494067896,75.683682778848,17026,38,0,-2.1,1.6,3.8,6.4,12.9,22.4,27.6,31.4,35.5,319.659646118721,161020.859265345,17520,1068,0
78438,33.49,-116.58,17520,14.6430970259564,77.4127079338796,16913,37.8,0,-2.6,1,3.2,5.9,12.7,22.4,27.6,31.3,35.3,319.63196347032,160795.462691994,17520,1065,0
78439,33.49,-116.54,17520,15.9839574691827,85.1375248142703,17117,40,0,-1.63,1.9,4.2,7,14.3,24.2,29.6,33.4,37.3,317.997773972603,157529.118152471,17520,1058,0
78440,33.49,-116.5,17520,13.7813136329773,80.1535987709405,16108,37,0,-5.1,-1.7,0.7,3.7,11.2,21.3,26.7,30.4,34.4,322.607305936073,162323.366873924,17520,1066,0
78441,33.49,-116.46,17520,13.7926656645372,80.847270350725,15966,37,0,-5.5,-2,0.4,3.4,11.1,21.2,26.7,30.3,34.3,324.56095890411,165335.185963595,17520,1071,0
78442,33.49,-116.42,17520,13.5288328356312,80.0146813864022,15739,36.6,0,-6.1,-2.5,-0.1,2.8,10.7,20.8,26.3,29.9,33.9,328.193150684931,165468.371846446,17520,1068,0
78443,33.49,-116.38,17520,13.8348243618904,82.2570256404707,15828,37,0,-5.93,-2.4,0.1,3.1,11,21.2,26.9,30.4,34.4,331.206735159817,165574.969873012,17520,1067,0
78444,33.49,-116.34,17520,14.9359097836026,87.0620614207793,16405,38.7,0,-4.4,-0.8,1.7,4.6,12.7,22.9,28.5,32.05,36,333.901883561644,165485.540746471,17520,1063,0
78445,33.49,-116.3,17520,18.4251455918814,97.4790810752722,17343,43.1,0,-0.1,3.5,6,9,17.1,27.3,32.95,36.5,40.5,324.606849315068,156140.366229686,17520,1049,0
78446,33.49,-116.26,17520,19.2292106470858,98.897591987752,17432,44,0,0.8,4.4,6.85,9.9,18,28.2,33.9,37.4,41.4,320.175684931507,151474.943960399,17520,1028,0
78447,33.49,-116.22,17520,21.3242164754239,100.350629559895,17517,46.2,0,3,6.6,9,12.1,20.2,30.4,36.1,39.6,43.6,312.555650684931,145966.06094759,17520,1017,0
78448,33.49,-116.18,17520,22.5135331050228,100.386404549393,17520,47.4,0.9,4.2,7.8,10.2,13.3,21.4,31.6,37.2,40.8,44.7,304.373344748858,139598.83788757,17520,1002,0
78449,33.49,-116.14,17520,23.5712899543378,100.247311995378,17520,48.4,2.1,5.3,8.9,11.3,14.3,22.5,32.6,38.3,41.8,45.8,293.115239726027,135140.635443296,17520,996,0
78450,33.49,-116.1,17520,23.7901940639269,100.133655764609,17520,48.6,2.3,5.57,9.1,11.5,14.5,22.7,32.9,38.5,42,45.9,289.421061643836,133283.130362931,17520,995,0
78451,33.49,-116.06,17520,23.8105707762556,100.072523676708,17520,48.6,2.4,5.6,9.1,11.5,14.5,22.7,32.9,38.5,42,45.9,283.837100456621,130669.602208165,17520,994,0
78452,33.49,-116.02,17520,23.8257705479452,99.9109112733365,17520,48.6,2.5,5.6,9.1,11.5,14.5,22.8,32.9,38.4,42,45.9,292.442694063927,132782.043408028,17520,996,0
78453,33.49,-115.98,17520,23.8353824200913,99.8752518087657,17520,48.5,2.6,5.6,9.1,11.5,14.5,22.8,32.9,38.4,41.9,45.9,296.027168949772,134519.480624883,17520,998,0
78454,33.49,-115.94,17520,23.9853481735161,100.712380208695,17520,48.4,2.6,5.6,9.2,11.4,14.5,23.1,33.2,38.4,41.8,45.8,298.964611872146,136486.500031928,17520,1001,0
78455,33.49,-115.9,17520,23.915348173516,100.775153997153,17520,48.3,2.6,5.5,9.1,11.3,14.4,23,33.2,38.3,41.7,45.7,302.796917808219,137111.247869943,17520,1004,0
78456,33.49,-115.86,17520,23.7082020547944,100.9222804592,17520,48,2.4,5.3,8.9,11,14.2,22.9,33,38.05,41.4,45.4,311.507762557078,140556.080994598,17520,1007,0
78457,33.49,-115.82,17520,23.7682591324201,100.987980986564,17520,48,2.2,5.37,8.9,11,14.2,23,33.1,38.1,41.4,45.4,313.263070776256,141985.828101275,17520,1008,0
78458,33.49,-115.78,17520,23.5000171232877,101.010543409719,17520,47.7,1.7,5.1,8.6,10.7,13.9,22.7,32.9,37.8,41.1,45.1,315.543150684932,143236.494513296,17520,1010,0
78459,33.49,-115.74,17520,22.8824714611873,101.010384553098,17520,47,1,4.5,8,10.1,13.3,22.1,32.3,37.1,40.4,44.5,318.03299086758,144976.910721577,17520,1013,0
78460,33.49,-115.7,17520,22.6016324200915,101.001393533465,17520,46.7,0.6,4.2,7.7,9.8,13,21.8,32,36.9,40.1,44.2,321.389554794521,147679.21275692,17520,1017,0
78461,33.49,-115.66,17520,20.2505874262135,99.6047063548196,17449,44.2,0,1.8,5.3,7.3,10.6,19.4,29.6,34.4,37.7,41.7,330.493835616438,154767.536465195,17520,1032,0
78462,33.49,-115.62,17520,19.606499770326,99.0302684022975,17416,43.5,0,1.1,4.6,6.6,9.9,18.7,28.9,33.7,37,41,333.893207762557,157971.789667906,17520,1042,0
78463,33.49,-115.58,17520,19.3995748103883,98.8816190802509,17404,43.3,0,0.9,4.4,6.4,9.7,18.5,28.7,33.5,36.8,40.8,338.02848173516,159916.843129597,17520,1043,0
78464,33.49,-115.54,17520,19.313316091954,98.9808026128801,17400,43.3,0,0.8,4.3,6.3,9.6,18.4,28.6,33.4,36.7,40.7,336.798630136986,158977.979197857,17520,1042,0
78465,33.49,-115.5,17520,19.3514426945627,99.4382743454837,17398,43.4,0,0.7,4.2,6.3,9.6,18.4,28.6,33.5,36.8,40.8,333.432248858448,157409.027089433,17520,1041,0
78466,33.49,-115.46,17520,19.358450218441,99.8835934359239,17396,43.4,0,0.7,4.2,6.3,9.6,18.5,28.65,33.5,36.8,40.9,334.87551369863,158226.747730775,17520,1041,0
78467,33.49,-115.42,17520,19.3087574032545,100.102934804338,17391,43.4,0,0.6,4.1,6.2,9.5,18.4,28.6,33.5,36.8,40.9,333.28247716895,157514.85010678,17520,1041,0
78468,33.49,-115.38,17520,19.0333026095974,100.62444969244,17359,43.3,0,0.1,3.7,5.8,9.2,18.1,28.3,33.3,36.6,40.6,333.841438356164,158211.857041824,17520,1041,0
78469,33.49,-115.34,17520,18.9520295202952,100.788715248856,17344,43.2,0,-0.1,3.5,5.7,9,18,28.2,33.2,36.6,40.6,333.823002283105,158265.358304163,17520,1042,0
78470,33.49,-115.3,17520,18.8671585648148,102.128364632533,17280,43.3,0,-0.6,3.2,5.3,8.8,17.9,28.1,33.1,36.6,40.6,332.188584474886,157293.077054443,17520,1039,0
78471,33.49,-115.26,17520,19.1483563464094,102.985113573957,17309,43.7,0,-0.4,3.4,5.6,9.1,18.2,28.4,33.5,36.9,40.9,330.699257990868,155856.894251384,17520,1032,0
78779,33.53,-116.74,17520,14.4733822665884,73.561283938073,17030,37.8,0,-2.13,1.7,3.8,6.4,12.5,21.8,27.2,31,35.2,313.548344748858,160909.893090465,17520,1072,0
78780,33.53,-116.7,17520,14.4716728362419,73.9064234031236,17019,37.7,0,-2.2,1.7,3.7,6.3,12.5,21.8,27.2,31,35.2,319.402625570776,162364.497624231,17520,1072,0
78781,33.53,-116.66,17520,14.8586513545347,77.9020695633446,16980,38.3,0,-2.33,1.4,3.6,6.3,13,22.55,27.9,31.7,35.8,312.486586757991,160871.70288532,17520,1070,0
78782,33.53,-116.62,17520,14.5396241974436,75.4548736335028,16977,37.7,0,-2.33,1.3,3.5,6.1,12.6,22.1,27.4,31.1,35.2,314.99549086758,161705.065051888,17520,1072,0
78783,33.53,-116.58,17520,14.7991747803372,80.7831846185043,16844,38.3,0,-3,0.6,2.9,5.7,12.8,22.7,28,31.8,35.7,315.548401826484,162919.294306479,17520,1072,0
78784,33.53,-116.54,17520,15.0553278445774,82.2483596884493,16883,38.7,0,-2.83,0.75,3.1,5.9,13.2,23,28.3,32.1,36,318.12848173516,161852.137096188,17520,1070,0
78785,33.53,-116.5,17520,13.6905934147703,78.634567966081,16127,36.8,0,-5.13,-1.6,0.8,3.7,11.2,21.2,26.5,30.2,34.1,326.334303652968,167962.023915949,17520,1077,0
78786,33.53,-116.46,17520,12.3326327357648,72.3602999166949,14559,34.4,0,-8.2,-4.6,-2.2,0.7,8.5,18.6,24,27.7,31.7,342.666666666667,174020.86827638,17520,1086,0
78787,33.53,-116.42,17520,11.8415958873491,66.5802747199233,13422,32.9,0,-9.7,-6.2,-3.8,-0.8,7,17.1,22.6,26.25,30.2,341.299029680365,173654.992087673,17520,1087,0
78788,33.53,-116.38,17520,14.3586580757078,84.5287015200717,16141,37.8,0,-5.13,-1.6,0.9,3.9,11.8,22,27.7,31.2,35.2,331.650114155251,165829.581779775,17520,1072,0
78789,33.53,-116.34,17520,14.6149655681259,85.7875507213154,16264,38.2,0,-4.8,-1.2,1.2,4.2,12.2,22.4,28,31.6,35.6,332.49651826484,163254.747404949,17520,1060,0
78790,33.53,-116.3,17520,17.9964093668691,96.7645418654855,17295,42.6,0,-0.529999999999998,3,5.5,8.5,16.6,26.8,32.5,36,40,321.095776255708,154627.093743194,17520,1046,0
78791,33.53,-116.26,17520,19.9120596980786,99.6471016532096,17488,44.7,0,1.57,5.1,7.6,10.6,18.7,28.9,34.6,38.1,42.1,313.96546803653,146927.526577326,17520,1021,0
78792,33.53,-116.22,17520,20.2477540290318,99.8486332933264,17498,45.1,0,1.9,5.5,8,11,19.1,29.3,34.9,38.4,42.4,310.218835616438,143004.856954408,17520,1010,0
78793,33.53,-116.18,17520,23.0302454337899,100.380923736779,17520,47.9,1.4,4.7,8.3,10.7,13.8,21.9,32.1,37.75,41.3,45.2,298.853595890411,136739.007105056,17520,997,0
78794,33.53,-116.14,17520,23.3841723744291,100.306212740411,17520,48.2,1.8,5.1,8.7,11.1,14.1,22.3,32.4,38.1,41.6,45.6,299.121404109589,136096.368558352,17520,995,0
78795,33.53,-116.1,17520,23.7657876712331,100.200310127868,17520,48.6,2.3,5.5,9.1,11.5,14.5,22.7,32.8,38.4,41.9,45.9,295.486643835616,133384.590722895,17520,994,0
78796,33.53,-116.06,17520,23.7800456621005,100.148402532307,17520,48.6,2.4,5.5,9.1,11.5,14.5,22.7,32.85,38.4,42,45.9,293.547488584475,133445.789285292,17520,994,0
78797,33.53,-116.02,17520,23.8103767123289,99.9665536568113,17520,48.5,2.5,5.6,9.1,11.5,14.5,22.8,32.9,38.4,41.9,45.9,295.971803652968,134025.382160551,17520,996,0
78798,33.53,-115.98,17520,23.8267465753425,99.9297143989273,17520,48.5,2.6,5.6,9.1,11.4,14.5,22.8,32.9,38.4,41.9,45.9,302.756107305936,136879.427070421,17520,998,0
78799,33.53,-115.94,17520,23.8289212328766,101.31139766033,17520,48.3,2.5,5.3,8.9,11.2,14.3,22.9,33.1,38.3,41.7,45.7,303.251712328767,136857.787770351,17520,1000,0
78800,33.53,-115.9,17520,23.5739155251142,101.353456212967,17520,48,2.3,5,8.7,10.9,14,22.7,32.9,38,41.4,45.4,310.272716894977,141169.726865613,17520,1005,0
78801,33.53,-115.86,17520,22.8407305936074,101.465490875529,17520,47.2,1.6,4.3,7.9,10.1,13.3,22,32.2,37.2,40.6,44.6,312.562328767123,142615.032361287,17520,1008,0
78802,33.53,-115.82,17520,23.0836472602741,101.054313884357,17520,47.3,1.5,4.67,8.2,10.3,13.5,22.3,32.5,37.4,40.7,44.7,316.315753424658,145114.122909556,17520,1013,0
78803,33.53,-115.78,17520,22.8521689497716,101.046059568464,17520,47,1.2,4.4,8,10.1,13.3,22.1,32.3,37.1,40.5,44.5,319.230936073059,148020.770228448,17520,1022,0
78804,33.53,-115.74,17520,22.2929851598174,101.041120376514,17520,46.4,0.4,3.9,7.4,9.5,12.7,21.5,31.7,36.6,39.85,43.9,320.541780821918,148759.738764589,17520,1022,0
78805,33.53,-115.7,17520,20.7677384289718,100.246982360689,17479,44.8,0,2.3,5.8,7.9,11.1,20,30.1,35,38.3,42.3,326.083047945205,150748.948807862,17520,1022,0
78806,33.53,-115.66,17520,21.1956529189991,100.716580359164,17506,45.2,0,2.8,6.3,8.3,11.6,20.4,30.6,35.4,38.7,42.7,326.27203196347,151349.705433829,17520,1023,0
78807,33.53,-115.62,17520,20.555731134776,99.9123751109885,17466,44.5,0,2.1,5.6,7.6,10.9,19.7,29.9,34.7,38,42,330.669349315068,154194.836208712,17520,1031,0
78808,33.53,-115.58,17520,20.0012618296531,99.4149794791635,17435,44,0,1.5,5,7,10.3,19.1,29.3,34.1,37.4,41.4,332.168607305936,155724.759628653,17520,1037,0
78809,33.53,-115.54,17520,19.7883436639118,99.4051129310754,17424,43.8,0,1.3,4.8,6.8,10.1,18.9,29.1,33.9,37.2,41.2,332.239497716895,156146.279414803,17520,1038,0
78810,33.53,-115.5,17520,19.9662938105892,99.9611584581882,17433,44,0,1.4,4.9,7,10.2,19.1,29.3,34.1,37.5,41.5,333.709874429224,156960.270922521,17520,1039,0
78811,33.53,-115.46,17520,19.5886431525735,100.254818449547,17408,43.7,0,0.9,4.4,6.5,9.8,18.7,28.9,33.8,37.1,41.1,331.834760273973,156694.527919999,17520,1039,0
78812,33.53,-115.42,17520,19.399574614854,100.25625966382,17396,43.5,0,0.6,4.2,6.3,9.6,18.5,28.7,33.6,36.9,41,333.670319634703,157776.463825884,17520,1041,0
78813,33.53,-115.38,17520,18.8382405537928,100.342135706524,17335,43.1,0,-0.1,3.4,5.6,8.95,17.9,28.1,33,36.4,40.4,334.57100456621,158557.659208297,17520,1043,0
78814,33.53,-115.34,17520,18.838495779859,101.391264130207,17298,43.1,0,-0.5,3.2,5.4,8.8,17.9,28.1,33.1,36.5,40.4,332.535502283105,157823.152458318,17520,1042,0
78815,33.53,-115.3,17520,19.4906916426512,103.566282016275,17350,44,0,0,3.8,6,9.4,18.6,28.9,33.9,37.3,41.2,332.66147260274,156170.790067566,17520,1036,0
78816,33.53,-115.26,17520,19.7303028558268,104.203617297574,17368,44.3,0,0.2,4.1,6.2,9.65,18.9,29.1,34.1,37.6,41.5,329.042922374429,153166.54464997,17520,1024,0
79124,33.57,-116.74,17520,14.5908786954482,74.0008137289342,17048,37.9,0,-2.03,1.8,3.9,6.5,12.7,22,27.3,31.1,35.4,312.079394977169,161476.92314412,17520,1072,0
79125,33.57,-116.7,17520,14.3139988221436,73.7706803981379,16980,37.5,0,-2.4,1.4,3.5,6.1,12.4,21.7,27,30.8,35,316.368778538813,161736.885571216,17520,1073,0
79126,33.57,-116.66,17520,14.1482645515267,76.7473041986311,16768,37.4,0,-3.3,0.4,2.6,5.3,12.1,21.7,27.1,30.8,34.9,314.039269406393,161041.345224181,17520,1072,0
79127,33.57,-116.62,17520,13.8432188065099,76.3221322632903,16590,37,0,-3.9,-0.2,2.1,4.8,11.6,21.3,26.65,30.4,34.4299999999999,318.188812785388,163788.840881733,17520,1074,0
79128,33.57,-116.58,17520,13.6715709046455,77.3210763266522,16360,36.8,0,-4.6,-1,1.4,4.2,11.3,21.1,26.4,30.2,34.2,315.831735159817,163807.533532484,17520,1075,0
79129,33.57,-116.54,17520,13.7255396124602,78.0023519195073,16308,36.8,0,-4.7,-1.1,1.2,4.1,11.3,21.2,26.5,30.3,34.2,314.653652968037,161741.005215274,17520,1072,0
79130,33.57,-116.5,17520,14.0110941133276,80.1182656286189,16342,37.3,0,-4.6,-1.1,1.3,4.2,11.7,21.7,27,30.7,34.6,326.679908675799,162689.974024099,17520,1069,0
79131,33.57,-116.46,17520,13.7295431726907,79.9035814919553,15936,36.8,0,-5.6,-2,0.4,3.3,11.1,21.2,26.5,30.2,34.1,326.303652968037,162925.2431398,17520,1069,0
79132,33.57,-116.42,17520,14.0430088165901,81.8674820113455,16106,37.3,0,-5.2,-1.6,0.8,3.7,11.5,21.6,27,30.6,34.6299999999999,323.266438356164,159456.253568437,17520,1063,0
79133,33.57,-116.38,17520,14.8666889957981,86.2940669233073,16421,38.6,0,-4.3,-0.7,1.7,4.6,12.6,22.8,28.4,31.9,35.9,335.47950913242,164793.210037284,17520,1062,0
79134,33.57,-116.34,17520,15.2667972753029,88.108884250013,16589,39.1,0,-3.8,-0.2,2.2,5.2,13.2,23.4,29,32.5,36.5,337.661301369863,166941.55980149,17520,1064,0
79135,33.57,-116.3,17520,20.2489714285715,99.336747899065,17500,45,0,2,5.6,8,11,19.1,29.3,34.9,38.4,42.4,323.880593607306,154353.057149517,17520,1036,0
79136,33.57,-116.26,17520,21.8281449771688,99.8200725904314,17520,46.6,0.3,3.6,7.1,9.6,12.6,20.7,30.9,36.5,40,44,310.559474885845,143203.198471774,17520,1008,0
79137,33.57,-116.22,17520,21.5195444945488,100.070710581405,17519,46.3,0,3.2,6.8,9.3,12.3,20.4,30.6,36.2,39.7,43.7,304.270148401826,138030.214303766,17520,999,0
79138,33.57,-116.18,17520,23.5352511415525,99.8259871508078,17520,48.3,2,5.3,8.9,11.3,14.3,22.4,32.6,38.2,41.7,45.7,301.514269406393,136302.264537526,17520,995,0
79139,33.57,-116.14,17520,23.6109760273972,100.331226628798,17520,48.4,2.1,5.3,8.9,11.3,14.3,22.5,32.7,38.3,41.8,45.8,298.226141552511,134587.677037912,17520,995,0
79140,33.57,-116.1,17520,23.7441324200914,101.001342360453,17520,48.5,2.2,5.37,8.9,11.3,14.4,22.7,32.9,38.4,41.9,45.8,298.77100456621,134119.817299523,17520,994,0
79141,33.57,-116.06,17520,23.6949828767123,101.084614932067,17520,48.4,2.2,5.3,8.9,11.3,14.3,22.7,32.9,38.3,41.9,45.7299999999999,298.442922374429,134388.204858858,17520,995,0
79142,33.57,-116.02,17520,23.3302968036528,101.3518601779,17520,48,1.9,4.8,8.4,10.8,13.9,22.4,32.5,37.9,41.4,45.3,301.448002283105,135571.771255794,17520,997,0
79143,33.57,-115.98,17520,23.5022888127855,101.305053839751,17520,48.1,2.1,5,8.6,10.9,14.05,22.6,32.7,38,41.5,45.4,306.687614155251,137224.485833232,17520,1001,0
79144,33.57,-115.94,17520,22.9954623287672,101.492428178272,17520,47.5,1.7,4.47,8.1,10.3,13.5,22.1,32.3,37.5,40.9,44.9,310.034474885845,141653.007887252,17520,1005,0
79145,33.57,-115.9,17520,22.0444920091326,101.650415462006,17520,46.5,0.7,3.5,7.1,9.4,12.5,21.2,31.3,36.5,39.9,43.9,313.747260273973,144535.516117845,17520,1010,0
79146,33.57,-115.86,17520,22.0405764840183,101.568189062019,17520,46.4,0.8,3.5,7.1,9.3,12.5,21.2,31.4,36.4,39.9,43.8,315.919691780822,146738.077972864,17520,1016,0
79147,33.57,-115.82,17520,19.5190905437217,99.6322543864375,17417,43.6,0,0.870000000000002,4.5,6.6,9.8,18.6,28.8,33.7,37.1,41.1,326.437328767123,154187.355624611,17520,1033,0
79148,33.57,-115.78,17520,18.0441120305538,97.3054492707819,17281,42,0,-0.7,2.9,5,8.2,17,27.2,32.1,35.4,39.4,337.639212328767,161493.158654072,17520,1045,0
79149,33.57,-115.74,17520,19.8854282599965,99.4781766367213,17431,43.9,0,1.4,4.9,7,10.2,19,29.2,34.1,37.4,41.4,333.633675799087,158146.728747741,17520,1041,0
79150,33.57,-115.7,17520,19.2022132796781,98.942633367181,17395,43.2,0,0.670000000000002,4.2,6.2,9.5,18.3,28.5,33.3,36.6,40.6,335.766609589041,157477.19576842,17520,1039,0
79151,33.57,-115.66,17520,20.7591668574043,100.323308810841,17476,44.8,0,2.3,5.8,7.8,11.1,20,30.1,35,38.2,42.3,334.043264840183,155509.784873886,17520,1033,0
79152,33.57,-115.62,17520,20.3954277201627,100.057798254187,17453,44.4,0,1.9,5.4,7.5,10.7,19.6,29.7,34.6,37.9,41.9,330.388869863014,153940.689401758,17520,1030,0
